Date,AEP,BA,CAT,CNP,CVX,DIS,DTE,ED,GD,GE,HON,HPQ,IBM,IP,JNJ,KO,KR,MMM,MO,MRK,MSI,PG,XOM
1991-12-06,6.262664794921875,12.062552452087402,2.228261947631836,2.885117530822754,4.540707111358643,6.2393083572387695,5.791784286499023,4.84290075302124,2.109118700027466,11.504331588745115,4.44219970703125,1.104338526725769,9.302058219909668,9.675113677978516,5.5792646408081055,3.857964992523194,1.622191309928894,6.736314296722412,0.7725657820701599,7.717816829681396,11.506038665771484,4.421587467193604,4.603237628936768
1991-12-09,6.286570549011231,12.062552452087402,2.221254348754883,2.919775485992432,4.454710483551025,6.2171311378479,5.854511737823486,4.889022350311279,2.156574249267578,11.684440612792969,4.470855712890625,1.104338526725769,8.897059440612793,9.561739921569824,5.490921497344971,3.905179977416992,1.5897469520568848,6.736314296722412,0.7811024785041809,7.736980438232422,11.506038665771484,4.375114440917969,4.522654533386231
1991-12-10,6.214859485626221,11.887216567993164,2.2072410583496094,2.902446746826172,4.403112411499023,6.187561511993408,5.770873546600342,4.958205223083496,2.140756130218506,11.706953048706056,4.3562211990356445,1.112748146057129,9.01463794708252,9.694005966186523,5.674404144287109,3.864711999893189,1.600561022758484,6.697714328765869,0.7899916172027588,7.705037593841553,11.741358757019045,4.381752967834473,4.5427985191345215
1991-12-11,6.262664794921875,11.817087173461914,2.1862192153930664,2.9457662105560303,4.454710483551025,6.172777652740479,5.729055404663086,4.981268405914307,2.235665798187256,11.842032432556152,4.3562211990356445,1.112748146057129,9.171417236328123,9.58062744140625,5.5792646408081055,3.891690969467163,1.622191309928894,6.620509147644043,0.7885577082633972,7.641149044036865,11.84023380279541,4.388393402099609,4.573018550872803
1991-12-12,6.262664794921875,11.992412567138672,2.2632977962493896,2.9457662105560303,4.592307567596436,6.291055679321289,5.723968505859375,4.981268405914307,2.2620294094085693,11.999622344970703,4.3562211990356445,1.1099450588226318,9.26286792755127,9.637317657470703,5.640427112579346,3.871452569961548,1.6330058574676514,6.745969772338867,0.7985936999320984,7.6283721923828125,11.939109802246094,4.408308506011963,4.643526554107666
1991-12-13,6.238759994506836,12.062552452087402,2.2703044414520264,2.9371016025543213,4.609509468078613,6.401944160461426,5.617966175079346,4.935144901275635,2.2303926944732666,12.22475528717041,4.370553970336914,1.1183538436889648,9.19754695892334,9.807393074035645,5.68120002746582,3.8849456310272217,1.665449142456055,6.726667881011963,0.8100641965866089,7.61559534072876,11.864951133728027,4.454782009124756,4.673746585845947
1991-12-16,6.167051315307617,12.132672309875488,2.2703044414520264,2.911110639572144,4.566508769989014,6.453693866729736,5.596769332885742,4.889022350311279,2.235665798187256,12.20224666595459,4.341894149780273,1.112748146057129,9.079965591430664,9.807393074035645,5.776337623596191,3.959136247634888,1.665449142456055,6.736314296722412,0.818666398525238,7.66670560836792,11.741358757019045,4.501255512237549,4.663675308227539
1991-12-17,6.095340251922607,11.887216567993164,2.242274761199951,2.911110639572144,4.575108051300049,6.3871588706970215,5.5331711769104,4.889022350311279,2.2567570209503174,12.314817428588867,4.270245552062988,1.09873366355896,8.936244010925293,9.637317657470703,5.796724319458008,4.033330917358398,1.6546351909637451,6.717014312744141,0.8201003074645996,7.736980438232422,11.568329811096191,4.514533519744873,4.673746585845947
1991-12-18,6.071437835693359,11.782018661499023,2.2142481803894043,2.911110639572144,4.592307567596436,6.4758710861206055,5.5119709968566895,4.958205223083496,2.277848720550537,12.292296409606934,4.184264659881592,1.115550518035889,9.01463794708252,9.54283618927002,5.776337623596191,4.040072441101074,1.622191309928894,6.745969772338867,0.8287025094032288,7.775317668914795,11.543609619140623,4.514533519744873,4.6938910484313965
1991-12-19,6.167051315307617,11.922279357910156,2.1862192153930664,2.893782138824463,4.609509468078613,6.4241204261779785,5.5119709968566895,4.958205223083496,2.240939140319824,12.269782066345217,4.227254390716553,1.076310396194458,8.870925903320312,9.48614501953125,5.796724319458008,4.04681921005249,1.6546351909637451,6.87143087387085,0.8330034613609314,7.845593452453613,11.494173049926758,4.554366111755371,4.7341814041137695
